time,hour,weekday,dayofyear,week,is_class,q_num,is_holiday,leq,is_weekend
2019-02-21 09:00:00,9,3,52,8,0,36,0,54.20262064573657,0
2019-02-21 09:15:00,9,3,52,8,0,37,0,53.393002614327365,0
2019-02-21 09:30:00,9,3,52,8,0,38,0,55.19035022918037,0
2019-02-21 09:45:00,9,3,52,8,0,39,0,54.98495182844359,0
2019-02-21 10:00:00,10,3,52,8,0,40,0,57.93678959023686,0
2019-02-21 10:15:00,10,3,52,8,0,41,0,56.13243778726589,0
2019-02-21 10:30:00,10,3,52,8,0,42,0,56.269925088517894,0
2019-02-21 10:45:00,10,3,52,8,0,43,0,58.35982522863386,0
2019-02-21 11:00:00,11,3,52,8,1,44,0,58.12309235414453,0
2019-02-21 11:15:00,11,3,52,8,1,45,0,57.037692725315196,0
2019-02-21 11:30:00,11,3,52,8,1,46,0,54.50191090196061,0
2019-02-21 11:45:00,11,3,52,8,1,47,0,56.42764497187108,0
2019-02-21 12:00:00,12,3,52,8,1,48,0,58.482800502510464,0
2019-02-21 12:15:00,12,3,52,8,1,49,0,50.49764627769332,0
2019-02-21 12:30:00,12,3,52,8,1,50,0,51.201845974272565,0
2019-02-21 12:45:00,12,3,52,8,1,51,0,50.802773618978,0
2019-02-21 13:00:00,13,3,52,8,1,52,0,53.95714594553421,0
2019-02-21 13:15:00,13,3,52,8,1,53,0,53.90312263515679,0
2019-02-21 13:30:00,13,3,52,8,1,54,0,53.41319036107964,0
2019-02-21 13:45:00,13,3,52,8,1,55,0,54.45820799926618,0
2019-02-21 14:00:00,14,3,52,8,1,56,0,56.80013102405506,0
2019-02-21 14:15:00,14,3,52,8,1,57,0,55.734299010589574,0
2019-02-21 14:30:00,14,3,52,8,1,58,0,55.36509519657145,0
2019-02-21 14:45:00,14,3,52,8,1,59,0,55.50120898884654,0
2019-02-21 15:00:00,15,3,52,8,1,60,0,53.82216808732797,0
2019-02-21 15:15:00,15,3,52,8,1,61,0,53.22925121660889,0
2019-02-21 15:30:00,15,3,52,8,1,62,0,53.50167575098482,0
2019-02-21 15:45:00,15,3,52,8,1,63,0,53.87260727892618,0
2019-02-21 16:00:00,16,3,52,8,1,64,0,51.96949978971261,0
2019-02-21 16:15:00,16,3,52,8,1,65,0,52.37432489008923,0
2019-02-21 16:30:00,16,3,52,8,1,66,0,50.686022403862296,0
2019-02-21 16:45:00,16,3,52,8,1,67,0,50.34600693536842,0
2019-02-21 17:00:00,17,3,52,8,0,68,0,49.46944112291232,0
2019-02-21 17:15:00,17,3,52,8,0,69,0,48.10115077655946,0
2019-02-21 17:30:00,17,3,52,8,0,70,0,47.157900972437794,0
2019-02-21 17:45:00,17,3,52,8,0,71,0,49.75967405615778,0
2019-02-21 18:00:00,18,3,52,8,0,72,0,48.08960762553526,0
2019-02-21 18:15:00,18,3,52,8,0,73,0,48.11160349319864,0
2019-02-21 18:30:00,18,3,52,8,0,74,0,50.34340826414336,0
2019-02-21 18:45:00,18,3,52,8,0,75,0,49.465720720230465,0
2019-02-21 19:00:00,19,3,52,8,0,76,0,52.14376959022214,0
2019-02-21 19:15:00,19,3,52,8,0,77,0,52.3285171557534,0
2019-02-21 19:30:00,19,3,52,8,0,78,0,46.454449859349616,0
2019-02-21 19:45:00,19,3,52,8,0,79,0,44.960724446059615,0
2019-02-21 20:00:00,20,3,52,8,0,80,0,46.043447321404685,0
2019-02-21 20:15:00,20,3,52,8,0,81,0,44.149715045485344,0
2019-02-21 20:30:00,20,3,52,8,0,82,0,44.31121357913001,0
2019-02-21 20:45:00,20,3,52,8,0,83,0,44.14286047826275,0
2019-02-21 21:00:00,21,3,52,8,0,84,0,44.27099368353154,0
2019-02-21 21:15:00,21,3,52,8,0,85,0,44.10133832634449,0
2019-02-21 21:30:00,21,3,52,8,0,86,0,45.43828327202785,0
2019-02-21 21:45:00,21,3,52,8,0,87,0,43.92896015135781,0
2019-02-21 22:00:00,22,3,52,8,0,88,0,43.88965764860636,0
2019-02-21 22:15:00,22,3,52,8,0,89,0,43.87669125388352,0
2019-02-21 22:30:00,22,3,52,8,0,90,0,43.85155300704661,0
2019-02-21 22:45:00,22,3,52,8,0,91,0,43.77187809537581,0
2019-02-21 23:00:00,23,3,52,8,0,92,0,44.29302883155704,0
2019-02-21 23:15:00,23,3,52,8,0,93,0,44.48266568776185,0
2019-02-21 23:30:00,23,3,52,8,0,94,0,45.01941089237438,0
2019-02-21 23:45:00,23,3,52,8,0,95,0,44.7834095355841,0
2019-02-22 00:00:00,0,4,53,8,0,0,0,44.63515063317482,0
2019-02-22 00:15:00,0,4,53,8,0,1,0,44.86801314255971,0
2019-02-22 00:30:00,0,4,53,8,0,2,0,44.59723169211899,0
2019-02-22 00:45:00,0,4,53,8,0,3,0,44.436493781677626,0
2019-02-22 01:00:00,1,4,53,8,0,4,0,44.649056429998595,0
2019-02-22 01:15:00,1,4,53,8,0,5,0,44.59322401579299,0
2019-02-22 01:30:00,1,4,53,8,0,6,0,44.53216905045697,0
2019-02-22 01:45:00,1,4,53,8,0,7,0,44.31980911641257,0
2019-02-22 02:00:00,2,4,53,8,0,8,0,44.25807975937274,0
2019-02-22 02:15:00,2,4,53,8,0,9,0,44.307229907311495,0
2019-02-22 02:30:00,2,4,53,8,0,10,0,44.55715155669874,0
2019-02-22 02:45:00,2,4,53,8,0,11,0,44.59556965590448,0
2019-02-22 03:00:00,3,4,53,8,0,12,0,44.88997290312913,0
2019-02-22 03:15:00,3,4,53,8,0,13,0,44.91791311492005,0
2019-02-22 03:30:00,3,4,53,8,0,14,0,44.94098456192971,0
2019-02-22 03:45:00,3,4,53,8,0,15,0,44.989679402841986,0
2019-02-22 04:00:00,4,4,53,8,0,16,0,45.06508196764407,0
2019-02-22 04:15:00,4,4,53,8,0,17,0,44.947704709957435,0
2019-02-22 04:30:00,4,4,53,8,0,18,0,44.999356718696696,0
2019-02-22 04:45:00,4,4,53,8,0,19,0,44.97784312345679,0
2019-02-22 05:00:00,5,4,53,8,0,20,0,44.84709446267662,0
2019-02-22 05:15:00,5,4,53,8,0,21,0,44.72224267547094,0
2019-02-22 05:30:00,5,4,53,8,0,22,0,44.72633798411658,0
2019-02-22 05:45:00,5,4,53,8,0,23,0,44.30133699640675,0
2019-02-22 06:00:00,6,4,53,8,0,24,0,44.519077276997365,0
2019-02-22 06:15:00,6,4,53,8,0,25,0,44.078790267836396,0
2019-02-22 06:30:00,6,4,53,8,0,26,0,44.11528103798104,0
2019-02-22 06:45:00,6,4,53,8,0,27,0,51.0148049122101,0
2019-02-22 07:00:00,7,4,53,8,0,28,0,44.51791399897352,0
2019-02-22 07:15:00,7,4,53,8,0,29,0,45.4693161502608,0
2019-02-22 07:30:00,7,4,53,8,0,30,0,46.0378009205653,0
2019-02-22 07:45:00,7,4,53,8,0,31,0,45.77864246997571,0
2019-02-22 08:00:00,8,4,53,8,0,32,0,46.42636458706545,0
2019-02-22 08:15:00,8,4,53,8,0,33,0,47.205606788936215,0
2019-02-22 08:30:00,8,4,53,8,0,34,0,47.072652246062994,0
2019-02-22 08:45:00,8,4,53,8,0,35,0,47.54524721263977,0
2019-02-22 09:00:00,9,4,53,8,0,36,0,49.86870844156483,0
2019-02-22 09:15:00,9,4,53,8,0,37,0,50.00297863240907,0
2019-02-22 09:30:00,9,4,53,8,0,38,0,47.32328806631121,0
2019-02-22 09:45:00,9,4,53,8,0,39,0,50.74850860097065,0
2019-02-22 10:00:00,10,4,53,8,0,40,0,55.501792156144546,0
2019-02-22 10:15:00,10,4,53,8,0,41,0,58.651575434650574,0
2019-02-22 10:30:00,10,4,53,8,0,42,0,57.73382543239975,0
2019-02-22 10:45:00,10,4,53,8,0,43,0,60.29850774350407,0
2019-02-22 11:00:00,11,4,53,8,1,44,0,60.06775351254408,0
2019-02-22 11:15:00,11,4,53,8,1,45,0,58.76382117590456,0
2019-02-22 11:30:00,11,4,53,8,1,46,0,59.7422483583336,0
2019-02-22 11:45:00,11,4,53,8,1,47,0,57.34695592037223,0
2019-02-22 12:00:00,12,4,53,8,1,48,0,61.78659887261459,0
2019-02-22 12:15:00,12,4,53,8,1,49,0,61.24295039146144,0
2019-02-22 12:30:00,12,4,53,8,1,50,0,59.5187121869682,0
2019-02-22 12:45:00,12,4,53,8,1,51,0,59.563789764420356,0
2019-02-22 13:00:00,13,4,53,8,1,52,0,53.69161147708814,0
2019-02-22 13:15:00,13,4,53,8,1,53,0,55.5875389317191,0
2019-02-22 13:30:00,13,4,53,8,1,54,0,56.89988391482045,0
2019-02-22 13:45:00,13,4,53,8,1,55,0,58.682215404796885,0
2019-02-22 14:00:00,14,4,53,8,1,56,0,62.74098828039079,0
2019-02-22 14:15:00,14,4,53,8,1,57,0,54.00242891788706,0
2019-02-22 14:30:00,14,4,53,8,1,58,0,50.38198971062788,0
2019-02-22 14:45:00,14,4,53,8,1,59,0,57.85887565624152,0
2019-02-22 15:00:00,15,4,53,8,1,60,0,48.94469270439743,0
2019-02-22 15:15:00,15,4,53,8,1,61,0,50.05717282696679,0
2019-02-22 15:30:00,15,4,53,8,1,62,0,48.354004606347466,0
2019-02-22 15:45:00,15,4,53,8,1,63,0,49.41605952926072,0
2019-02-22 16:00:00,16,4,53,8,1,64,0,49.14732274339904,0
2019-02-22 16:15:00,16,4,53,8,1,65,0,47.64686213633893,0
2019-02-22 16:30:00,16,4,53,8,1,66,0,46.54910472315899,0
2019-02-22 16:45:00,16,4,53,8,1,67,0,46.6553255330023,0
2019-02-22 17:00:00,17,4,53,8,0,68,0,44.62824196043468,0
2019-02-22 17:15:00,17,4,53,8,0,69,0,45.01604459193671,0
2019-02-22 17:30:00,17,4,53,8,0,70,0,44.82402808084065,0
2019-02-22 17:45:00,17,4,53,8,0,71,0,44.61139815736571,0
2019-02-22 18:00:00,18,4,53,8,0,72,0,44.92970342888209,0
2019-02-22 18:15:00,18,4,53,8,0,73,0,44.69241993082314,0
2019-02-22 18:30:00,18,4,53,8,0,74,0,45.60274425297258,0
2019-02-22 18:45:00,18,4,53,8,0,75,0,44.09919978207536,0
2019-02-22 19:00:00,19,4,53,8,0,76,0,44.07619332676664,0
2019-02-22 19:15:00,19,4,53,8,0,77,0,44.18767905033478,0
2019-02-22 19:30:00,19,4,53,8,0,78,0,44.63043041369704,0
2019-02-22 19:45:00,19,4,53,8,0,79,0,44.70139448689125,0
2019-02-22 20:00:00,20,4,53,8,0,80,0,45.24150007080107,0
2019-02-22 20:15:00,20,4,53,8,0,81,0,45.16851829277538,0
2019-02-22 20:30:00,20,4,53,8,0,82,0,44.146550480183,0
2019-02-22 20:45:00,20,4,53,8,0,83,0,45.379976578560715,0
2019-02-22 21:00:00,21,4,53,8,0,84,0,44.02789954171104,0
2019-02-22 21:15:00,21,4,53,8,0,85,0,43.880947517821596,0
2019-02-22 21:30:00,21,4,53,8,0,86,0,43.868546594146956,0
2019-02-22 21:45:00,21,4,53,8,0,87,0,44.15877444326129,0
2019-02-22 22:00:00,22,4,53,8,0,88,0,43.81165520550933,0
2019-02-22 22:15:00,22,4,53,8,0,89,0,43.84490491201661,0
2019-02-22 22:30:00,22,4,53,8,0,90,0,43.9075834858736,0
2019-02-22 22:45:00,22,4,53,8,0,91,0,44.39060408422884,0
2019-02-22 23:00:00,23,4,53,8,0,92,0,47.01389771991957,0
2019-02-22 23:15:00,23,4,53,8,0,93,0,46.12142333692703,0
2019-02-22 23:30:00,23,4,53,8,0,94,0,44.98639759334753,0
2019-02-22 23:45:00,23,4,53,8,0,95,0,45.15830835050456,0
2019-02-23 00:00:00,0,5,54,8,0,0,0,44.64605145286815,1
2019-02-23 00:15:00,0,5,54,8,0,1,0,44.421474113100814,1
2019-02-23 00:30:00,0,5,54,8,0,2,0,44.21714725707314,1
2019-02-23 00:45:00,0,5,54,8,0,3,0,44.57386247077736,1
2019-02-23 01:00:00,1,5,54,8,0,4,0,43.61286706480485,1
2019-02-23 01:15:00,1,5,54,8,0,5,0,43.712055144295455,1
2019-02-23 01:30:00,1,5,54,8,0,6,0,44.07607043831994,1
2019-02-23 01:45:00,1,5,54,8,0,7,0,43.79183222921921,1
2019-02-23 02:00:00,2,5,54,8,0,8,0,43.77687739606429,1
2019-02-23 02:15:00,2,5,54,8,0,9,0,43.760693958493775,1
2019-02-23 02:30:00,2,5,54,8,0,10,0,43.800975404007,1
2019-02-23 02:45:00,2,5,54,8,0,11,0,43.68551616117227,1
2019-02-23 03:00:00,3,5,54,8,0,12,0,43.80676270885273,1
2019-02-23 03:15:00,3,5,54,8,0,13,0,43.77003736219242,1
2019-02-23 03:30:00,3,5,54,8,0,14,0,44.0426587170673,1
2019-02-23 03:45:00,3,5,54,8,0,15,0,44.020995506559714,1
2019-02-23 04:00:00,4,5,54,8,0,16,0,43.959143891254904,1
2019-02-23 04:15:00,4,5,54,8,0,17,0,43.96105257930574,1
2019-02-23 04:30:00,4,5,54,8,0,18,0,44.02110548513157,1
2019-02-23 04:45:00,4,5,54,8,0,19,0,44.16784334326536,1
2019-02-23 05:00:00,5,5,54,8,0,20,0,44.152977662605096,1
2019-02-23 05:15:00,5,5,54,8,0,21,0,44.153406308852865,1
2019-02-23 05:30:00,5,5,54,8,0,22,0,44.37231782903041,1
2019-02-23 05:45:00,5,5,54,8,0,23,0,44.746209483708675,1
2019-02-23 06:00:00,6,5,54,8,0,24,0,44.87635955921553,1
2019-02-23 06:15:00,6,5,54,8,0,25,0,45.08427202947292,1
2019-02-23 06:30:00,6,5,54,8,0,26,0,44.441749771602545,1
2019-02-23 06:45:00,6,5,54,8,0,27,0,44.426145673111,1
2019-02-23 07:00:00,7,5,54,8,0,28,0,44.67231377596518,1
2019-02-23 07:15:00,7,5,54,8,0,29,0,44.80436598196672,1
2019-02-23 07:30:00,7,5,54,8,0,30,0,44.39513454777199,1
2019-02-23 07:45:00,7,5,54,8,0,31,0,44.50881200244051,1
2019-02-23 08:00:00,8,5,54,8,0,32,0,44.123001230816,1
2019-02-23 08:15:00,8,5,54,8,0,33,0,43.14787927379363,1
2019-02-23 08:30:00,8,5,54,8,0,34,0,44.39817406191099,1
2019-02-23 08:45:00,8,5,54,8,0,35,0,44.90542671441258,1
2019-02-23 09:00:00,9,5,54,8,0,36,0,43.39275812020597,1
2019-02-23 09:15:00,9,5,54,8,0,37,0,43.01048597115133,1
2019-02-23 09:30:00,9,5,54,8,0,38,0,43.72964359699604,1
2019-02-23 09:45:00,9,5,54,8,0,39,0,43.25489279022804,1
2019-02-23 10:00:00,10,5,54,8,0,40,0,43.45422011269637,1
2019-02-23 10:15:00,10,5,54,8,0,41,0,43.44924549644269,1
2019-02-23 10:30:00,10,5,54,8,0,42,0,44.01138626525981,1
2019-02-23 10:45:00,10,5,54,8,0,43,0,43.166995511525535,1
2019-02-23 11:00:00,11,5,54,8,0,44,0,43.41205952284251,1
2019-02-23 11:15:00,11,5,54,8,0,45,0,44.39918284577417,1
2019-02-23 11:30:00,11,5,54,8,0,46,0,43.62107932550521,1
2019-02-23 11:45:00,11,5,54,8,0,47,0,43.380983783596506,1
2019-02-23 12:00:00,12,5,54,8,0,48,0,44.23428587626775,1
2019-02-23 12:15:00,12,5,54,8,0,49,0,43.59700425771675,1
2019-02-23 12:30:00,12,5,54,8,0,50,0,43.288605560869215,1
2019-02-23 12:45:00,12,5,54,8,0,51,0,43.833265632365524,1
2019-02-23 13:00:00,13,5,54,8,0,52,0,44.68652095277847,1
2019-02-23 13:15:00,13,5,54,8,0,53,0,46.54366023376011,1
2019-02-23 13:30:00,13,5,54,8,0,54,0,53.45282103184898,1
2019-02-23 13:45:00,13,5,54,8,0,55,0,44.445749108437994,1
2019-02-23 14:00:00,14,5,54,8,0,56,0,44.10887607613322,1
2019-02-23 14:15:00,14,5,54,8,0,57,0,44.429554593592826,1
2019-02-23 14:30:00,14,5,54,8,0,58,0,44.62428701289682,1
2019-02-23 14:45:00,14,5,54,8,0,59,0,44.57975702283722,1
2019-02-23 15:00:00,15,5,54,8,0,60,0,43.79739079393881,1
2019-02-23 15:15:00,15,5,54,8,0,61,0,44.30038224968392,1
2019-02-23 15:30:00,15,5,54,8,0,62,0,44.389089937361184,1
2019-02-23 15:45:00,15,5,54,8,0,63,0,43.501505683283156,1
2019-02-23 16:00:00,16,5,54,8,0,64,0,43.786147373006436,1
2019-02-23 16:15:00,16,5,54,8,0,65,0,43.678112273195794,1
2019-02-23 16:30:00,16,5,54,8,0,66,0,43.67220420494554,1
2019-02-23 16:45:00,16,5,54,8,0,67,0,43.769222140844704,1
2019-02-23 17:00:00,17,5,54,8,0,68,0,44.13535226694492,1
2019-02-23 17:15:00,17,5,54,8,0,69,0,44.734709855566436,1
2019-02-23 17:30:00,17,5,54,8,0,70,0,45.40866975281824,1
2019-02-23 17:45:00,17,5,54,8,0,71,0,43.92675325580786,1
2019-02-23 18:00:00,18,5,54,8,0,72,0,44.30851673286995,1
2019-02-23 18:15:00,18,5,54,8,0,73,0,44.374818918566646,1
2019-02-23 18:30:00,18,5,54,8,0,74,0,43.88080797394932,1
2019-02-23 18:45:00,18,5,54,8,0,75,0,43.4474665912885,1
2019-02-23 19:00:00,19,5,54,8,0,76,0,44.973375535875995,1
2019-02-23 19:15:00,19,5,54,8,0,77,0,43.937421520115976,1
2019-02-23 19:30:00,19,5,54,8,0,78,0,43.850138790975905,1
2019-02-23 19:45:00,19,5,54,8,0,79,0,44.44025949432472,1
2019-02-23 20:00:00,20,5,54,8,0,80,0,44.4100388245915,1
2019-02-23 20:15:00,20,5,54,8,0,81,0,43.624416205283325,1
2019-02-23 20:30:00,20,5,54,8,0,82,0,43.43790323546202,1
2019-02-23 20:45:00,20,5,54,8,0,83,0,42.99491746474517,1
2019-02-23 21:00:00,21,5,54,8,0,84,0,44.35521218198577,1
2019-02-23 21:15:00,21,5,54,8,0,85,0,43.28213282329444,1
2019-02-23 21:30:00,21,5,54,8,0,86,0,43.681187527413634,1
2019-02-23 21:45:00,21,5,54,8,0,87,0,44.601035623863076,1
2019-02-23 22:00:00,22,5,54,8,0,88,0,44.469608253863775,1
2019-02-23 22:15:00,22,5,54,8,0,89,0,43.7832419654616,1
2019-02-23 22:30:00,22,5,54,8,0,90,0,43.64179404468849,1
2019-02-23 22:45:00,22,5,54,8,0,91,0,44.44276473332553,1
2019-02-23 23:00:00,23,5,54,8,0,92,0,44.04002455555894,1
2019-02-23 23:15:00,23,5,54,8,0,93,0,44.043323429687376,1
2019-02-23 23:30:00,23,5,54,8,0,94,0,44.11093256526723,1
2019-02-23 23:45:00,23,5,54,8,0,95,0,44.54573122478772,1
2019-02-24 00:00:00,0,6,55,8,0,0,0,43.014716973136366,1
2019-02-24 00:15:00,0,6,55,8,0,1,0,42.813734496936476,1
2019-02-24 00:30:00,0,6,55,8,0,2,0,43.87597875284221,1
2019-02-24 00:45:00,0,6,55,8,0,3,0,43.11020506155084,1
2019-02-24 01:00:00,1,6,55,8,0,4,0,43.1279669124025,1
2019-02-24 01:15:00,1,6,55,8,0,5,0,43.35218727496597,1
2019-02-24 01:30:00,1,6,55,8,0,6,0,44.2926799245828,1
2019-02-24 01:45:00,1,6,55,8,0,7,0,44.70851456799993,1
2019-02-24 02:00:00,2,6,55,8,0,8,0,44.72657728915274,1
2019-02-24 02:15:00,2,6,55,8,0,9,0,44.416496839201,1
2019-02-24 02:30:00,2,6,55,8,0,10,0,46.953948192795494,1
2019-02-24 02:45:00,2,6,55,8,0,11,0,48.288869050106705,1
2019-02-24 03:00:00,3,6,55,8,0,12,0,44.33966353459866,1
2019-02-24 03:15:00,3,6,55,8,0,13,0,44.22257458497953,1
2019-02-24 03:30:00,3,6,55,8,0,14,0,43.97398829740389,1
2019-02-24 03:45:00,3,6,55,8,0,15,0,43.89166066987123,1
2019-02-24 04:00:00,4,6,55,8,0,16,0,46.05769413201585,1
2019-02-24 04:15:00,4,6,55,8,0,17,0,43.53940067534099,1
2019-02-24 04:30:00,4,6,55,8,0,18,0,43.395178509643905,1
2019-02-24 04:45:00,4,6,55,8,0,19,0,43.813733972903044,1
2019-02-24 05:00:00,5,6,55,8,0,20,0,43.457674796225604,1
2019-02-24 05:15:00,5,6,55,8,0,21,0,43.05326491140001,1
2019-02-24 05:30:00,5,6,55,8,0,22,0,43.13342132590539,1
2019-02-24 05:45:00,5,6,55,8,0,23,0,45.11775404664405,1
2019-02-24 06:00:00,6,6,55,8,0,24,0,43.630944870828905,1
2019-02-24 06:15:00,6,6,55,8,0,25,0,46.00907627236071,1
2019-02-24 06:30:00,6,6,55,8,0,26,0,48.02980429271699,1
2019-02-24 06:45:00,6,6,55,8,0,27,0,43.97646778807644,1
2019-02-24 07:00:00,7,6,55,8,0,28,0,42.66036979815653,1
2019-02-24 07:15:00,7,6,55,8,0,29,0,42.59391994155187,1
2019-02-24 07:30:00,7,6,55,8,0,30,0,43.86711934069611,1
2019-02-24 07:45:00,7,6,55,8,0,31,0,42.69375679393945,1
2019-02-24 08:00:00,8,6,55,8,0,32,0,42.81997303051243,1
2019-02-24 08:15:00,8,6,55,8,0,33,0,43.87116779436919,1
2019-02-24 08:30:00,8,6,55,8,0,34,0,43.606397736241725,1
2019-02-24 08:45:00,8,6,55,8,0,35,0,42.707057639893385,1
2019-02-24 09:00:00,9,6,55,8,0,36,0,43.125118227716605,1
2019-02-24 09:15:00,9,6,55,8,0,37,0,44.517676726985464,1
2019-02-24 09:30:00,9,6,55,8,0,38,0,44.232905939537076,1
2019-02-24 09:45:00,9,6,55,8,0,39,0,44.834766103816655,1
2019-02-24 10:00:00,10,6,55,8,0,40,0,45.079573611249934,1
2019-02-24 10:15:00,10,6,55,8,0,41,0,44.73424662679578,1
2019-02-24 10:30:00,10,6,55,8,0,42,0,44.14904384330431,1
2019-02-24 10:45:00,10,6,55,8,0,43,0,44.57092220159134,1
2019-02-24 11:00:00,11,6,55,8,0,44,0,44.413919586055506,1
2019-02-24 11:15:00,11,6,55,8,0,45,0,44.828830416726596,1
2019-02-24 11:30:00,11,6,55,8,0,46,0,45.57605061206296,1
2019-02-24 11:45:00,11,6,55,8,0,47,0,45.79609931513062,1
2019-02-24 12:00:00,12,6,55,8,0,48,0,44.95385962206468,1
2019-02-24 12:15:00,12,6,55,8,0,49,0,46.08286282872103,1
2019-02-24 12:30:00,12,6,55,8,0,50,0,46.22266629767921,1
2019-02-24 12:45:00,12,6,55,8,0,51,0,47.349116642753046,1
2019-02-24 13:00:00,13,6,55,8,0,52,0,46.62850760286555,1
2019-02-24 13:15:00,13,6,55,8,0,53,0,47.07435495987525,1
2019-02-24 13:30:00,13,6,55,8,0,54,0,46.49256356790811,1
2019-02-24 13:45:00,13,6,55,8,0,55,0,45.40495919741599,1
2019-02-24 14:00:00,14,6,55,8,0,56,0,44.667683539097844,1
2019-02-24 14:15:00,14,6,55,8,0,57,0,45.19150259564093,1
2019-02-24 14:30:00,14,6,55,8,0,58,0,44.342304524275036,1
2019-02-24 14:45:00,14,6,55,8,0,59,0,48.174039879466804,1
2019-02-24 15:00:00,15,6,55,8,0,60,0,47.166063103870584,1
2019-02-24 15:15:00,15,6,55,8,0,61,0,46.13023191159925,1
2019-02-24 15:30:00,15,6,55,8,0,62,0,44.82933117691221,1
2019-02-24 15:45:00,15,6,55,8,0,63,0,45.6958786989822,1
2019-02-24 16:00:00,16,6,55,8,0,64,0,45.69054693140092,1
2019-02-24 16:15:00,16,6,55,8,0,65,0,44.215406745935574,1
2019-02-24 16:30:00,16,6,55,8,0,66,0,43.99017884787857,1
2019-02-24 16:45:00,16,6,55,8,0,67,0,45.155036617325926,1
2019-02-24 17:00:00,17,6,55,8,0,68,0,44.423813558109636,1
2019-02-24 17:15:00,17,6,55,8,0,69,0,44.974823914012624,1
2019-02-24 17:30:00,17,6,55,8,0,70,0,46.5647622784962,1
2019-02-24 17:45:00,17,6,55,8,0,71,0,48.87359780782188,1
2019-02-24 18:00:00,18,6,55,8,0,72,0,44.88688844425805,1
2019-02-24 18:15:00,18,6,55,8,0,73,0,44.932503203411436,1
2019-02-24 18:30:00,18,6,55,8,0,74,0,46.276895655514146,1
2019-02-24 18:45:00,18,6,55,8,0,75,0,45.311313912971094,1
2019-02-24 19:00:00,19,6,55,8,0,76,0,45.30310129781825,1
2019-02-24 19:15:00,19,6,55,8,0,77,0,45.408792190041744,1
2019-02-24 19:30:00,19,6,55,8,0,78,0,45.543433081350315,1
2019-02-24 19:45:00,19,6,55,8,0,79,0,44.415594048999814,1
2019-02-24 20:00:00,20,6,55,8,0,80,0,44.11922568217389,1
2019-02-24 20:15:00,20,6,55,8,0,81,0,45.051730588353216,1
2019-02-24 20:30:00,20,6,55,8,0,82,0,43.641560900235625,1
2019-02-24 20:45:00,20,6,55,8,0,83,0,43.217794684110906,1
2019-02-24 21:00:00,21,6,55,8,0,84,0,58.463379738827754,1
2019-02-24 21:15:00,21,6,55,8,0,85,0,43.96962671843997,1
2019-02-24 21:30:00,21,6,55,8,0,86,0,43.43535888696639,1
2019-02-24 21:45:00,21,6,55,8,0,87,0,43.61411036151048,1
2019-02-24 22:00:00,22,6,55,8,0,88,0,43.72929913033144,1
2019-02-24 22:15:00,22,6,55,8,0,89,0,44.736844508792935,1
2019-02-24 22:30:00,22,6,55,8,0,90,0,43.84213142081809,1
2019-02-24 22:45:00,22,6,55,8,0,91,0,43.49651481673874,1
2019-02-24 23:00:00,23,6,55,8,0,92,0,45.77000721448851,1
2019-02-24 23:15:00,23,6,55,8,0,93,0,44.45795660616832,1
2019-02-24 23:30:00,23,6,55,8,0,94,0,43.0692024909023,1
2019-02-24 23:45:00,23,6,55,8,0,95,0,42.76927509790646,1
2019-02-25 00:00:00,0,0,56,9,0,0,0,43.6004874915525,0
2019-02-25 00:15:00,0,0,56,9,0,1,0,43.288579260022885,0
2019-02-25 00:30:00,0,0,56,9,0,2,0,42.69960012923029,0
2019-02-25 00:45:00,0,0,56,9,0,3,0,42.761045529558075,0
2019-02-25 01:00:00,1,0,56,9,0,4,0,43.97308396072716,0
2019-02-25 01:15:00,1,0,56,9,0,5,0,42.731583809835136,0
2019-02-25 01:30:00,1,0,56,9,0,6,0,43.076108627542936,0
2019-02-25 01:45:00,1,0,56,9,0,7,0,43.69552444445336,0
2019-02-25 02:00:00,2,0,56,9,0,8,0,43.91583567363504,0
2019-02-25 02:15:00,2,0,56,9,0,9,0,43.547828068978355,0
2019-02-25 02:30:00,2,0,56,9,0,10,0,42.913768442880944,0
2019-02-25 02:45:00,2,0,56,9,0,11,0,43.08520104367287,0
2019-02-25 03:00:00,3,0,56,9,0,12,0,44.58888583437522,0
2019-02-25 03:15:00,3,0,56,9,0,13,0,43.45341541918485,0
2019-02-25 03:30:00,3,0,56,9,0,14,0,43.3435177420118,0
2019-02-25 03:45:00,3,0,56,9,0,15,0,43.93246043807814,0
2019-02-25 04:00:00,4,0,56,9,0,16,0,43.91119573355994,0
2019-02-25 04:15:00,4,0,56,9,0,17,0,43.49643290747185,0
2019-02-25 04:30:00,4,0,56,9,0,18,0,43.72659888477784,0
2019-02-25 04:45:00,4,0,56,9,0,19,0,45.08797358318846,0
2019-02-25 05:00:00,5,0,56,9,0,20,0,44.02627179551917,0
2019-02-25 05:15:00,5,0,56,9,0,21,0,44.29999706590965,0
2019-02-25 05:30:00,5,0,56,9,0,22,0,44.87943527662458,0
2019-02-25 05:45:00,5,0,56,9,0,23,0,47.05341692614158,0
2019-02-25 06:00:00,6,0,56,9,0,24,0,44.06406882431784,0
2019-02-25 06:15:00,6,0,56,9,0,25,0,43.433344494089184,0
2019-02-25 06:30:00,6,0,56,9,0,26,0,45.635407831985034,0
2019-02-25 06:45:00,6,0,56,9,0,27,0,57.81839346063731,0
2019-02-25 07:00:00,7,0,56,9,0,28,0,56.46683126401384,0
